"justiceName","term","id","justice","Robust_mean","Robust_975","Robust_025","Dynamic_mean","Dynamic_975","Dynamic_025","MQ_mean","MQ_sd","MQ_median","MQ_025","MQ_975"
"OJRoberts",1943,"OJRoberts-1943",76,3.31923687232082,4.55471568742122,2.31335678822047,2.75426786816208,3.5775446287739,2.03608252999265,2.456,0.368,2.44,1.788,3.225
"OJRoberts",1944,"OJRoberts-1944",76,3.56224881949672,4.97982473485571,2.53107258971838,3.05558259433939,3.92281222575504,2.25234511748893,2.797,0.406,2.783,2.049,3.648
"PButler",1937,"PButler-1937",72,2.3084085934106,3.3634422418699,1.3476422271714,2.44527962792758,3.40555190295927,1.56777892231503,2.066,0.43,2.035,1.306,2.994
"PButler",1938,"PButler-1938",72,2.74764918011229,4.30050867939718,1.76453014163977,2.73537997143265,3.77983265563727,1.8353506420007,2.375,0.435,2.345,1.607,3.31
"PStewart",1958,"PStewart-1958",94,0.964250159180484,1.52958633074223,0.500524119810295,1.01647568866657,1.53175816663444,0.500789488841741,0.866,0.2,0.862,0.488,1.27
"PStewart",1959,"PStewart-1959",94,0.798043769382139,1.2416232071405,0.401236688814264,0.820903362914188,1.25433580189715,0.401167157170308,0.618,0.172,0.616,0.284,0.961
"PStewart",1960,"PStewart-1960",94,0.642444808573732,1.0633888236301,0.241603657350521,0.640862825779743,1.06221130879442,0.226399906188894,0.48,0.172,0.478,0.142,0.823
"PStewart",1961,"PStewart-1961",94,0.454905201097936,0.83542006649253,0.0669616759312673,0.413296807171516,0.844816544828981,-0.0116551114801453,0.314,0.175,0.314,-0.031,0.663
"PStewart",1962,"PStewart-1962",94,0.472837443758028,0.857702806034696,0.104254222596421,0.438732520001028,0.819978297607014,0.0519783638335432,0.375,0.161,0.373,0.064,0.704
"PStewart",1963,"PStewart-1963",94,0.482946865381482,0.868487767252383,0.121677169351271,0.434032714527561,0.831747551378785,0.0489645667850971,0.391,0.159,0.389,0.086,0.707
"PStewart",1964,"PStewart-1964",94,0.595102432434697,1.06663036085249,0.173149698558344,0.516767614539748,0.989707013220517,0.0721170108370743,0.489,0.197,0.484,0.109,0.881
"PStewart",1965,"PStewart-1965",94,0.773555324441514,1.23322426081066,0.326107134405283,0.688455799384719,1.11713483783141,0.272009780667002,0.623,0.183,0.621,0.277,0.985
"PStewart",1966,"PStewart-1966",94,0.830275687031895,1.35921005041272,0.343182004668125,0.667197391224198,1.04567742091063,0.276434700289602,0.606,0.162,0.604,0.295,0.927
"PStewart",1967,"PStewart-1967",94,-0.193627654302629,0.30602336038367,-0.711076232555899,-0.0401609578202394,0.308040203912786,-0.409123793100115,-0.101,0.143,-0.1,-0.382,0.18
"PStewart",1968,"PStewart-1968",94,0.390695470334849,0.955525657075214,-0.109885225951199,0.399361028975977,0.853083009000861,-0.00821393101063526,0.345,0.175,0.345,0.009,0.694
"PStewart",1969,"PStewart-1969",94,0.576723273766803,1.04125417337385,0.13746182783197,0.612833360517275,1.0751464838083,0.175234315801469,0.46,0.179,0.458,0.111,0.821
"PStewart",1970,"PStewart-1970",94,0.629434404834554,1.11841746561636,0.231760355089433,0.668487091376556,1.08169596668833,0.262054963701626,0.518,0.174,0.514,0.189,0.869
"PStewart",1971,"PStewart-1971",94,0.303979186173775,0.66674168894875,-0.0626409792491777,0.281743953562497,0.669797232613466,-0.0829963482267769,0.107,0.151,0.106,-0.189,0.403
"PStewart",1972,"PStewart-1972",94,0.366160975483545,0.727798256968477,-0.0205147789052219,0.324190985236992,0.679835944893698,-0.0270634373827962,0.136,0.145,0.135,-0.148,0.42
"PStewart",1973,"PStewart-1973",94,0.720526375303273,1.11071341050303,0.343412631660189,0.684207110689918,1.05310666288683,0.325610399778438,0.493,0.153,0.49,0.2,0.799
"PStewart",1974,"PStewart-1974",94,0.696399890485383,1.06894485568152,0.324773668279305,0.62628132927214,1.04467627397717,0.217095347123543,0.364,0.17,0.362,0.036,0.703
"PStewart",1975,"PStewart-1975",94,0.758996092425372,1.130914869554,0.407280398374766,0.733841660798271,1.14470601690345,0.333305910643218,0.508,0.159,0.506,0.204,0.827
"PStewart",1976,"PStewart-1976",94,0.761198510089176,1.15167941020846,0.383562408277775,0.739164629195038,1.15501803902659,0.347091931325509,0.501,0.161,0.499,0.187,0.822
"PStewart",1977,"PStewart-1977",94,0.654868349060428,1.05755069130154,0.257441515994244,0.580096371512761,0.994603994495499,0.171608728338237,0.316,0.166,0.313,0,0.648
"PStewart",1978,"PStewart-1978",94,0.777321700499672,1.18203588906945,0.397529407308817,0.756031593750478,1.1692769184594,0.359487275063564,0.496,0.163,0.491,0.184,0.823
"PStewart",1979,"PStewart-1979",94,0.779168716916541,1.18072222668552,0.38624937094626,0.740965995769853,1.15581968082093,0.336925424330855,0.458,0.163,0.456,0.15,0.786
"PStewart",1980,"PStewart-1980",94,0.965779665140728,1.53819276268493,0.483764701023576,0.964395592891001,1.49881505012433,0.446829535501571,0.7,0.21,0.695,0.306,1.13
"RBGinsburg",1993,"RBGinsburg-1993",109,-0.338779810511314,0.227396276533979,-0.887165652648345,-0.24965033048286,0.27505765042967,-0.7625363291857,-0.197,0.221,-0.194,-0.637,0.225
"RBGinsburg",1994,"RBGinsburg-1994",109,-0.519450927884259,-0.0586779540739209,-1.0289663915361,-0.482734693619419,0.00305878944715734,-0.975886027052735,-0.431,0.203,-0.429,-0.836,-0.044
"RBGinsburg",1995,"RBGinsburg-1995",109,-0.612005348214515,-0.134460894136076,-1.1058697855979,-0.604654297808963,-0.10592126536016,-1.10773277784457,-0.485,0.207,-0.483,-0.899,-0.089
"RBGinsburg",1996,"RBGinsburg-1996",109,-0.751799584146768,-0.265245659365665,-1.26878911460214,-0.758932880187953,-0.267162096762643,-1.2654781716579,-0.576,0.207,-0.574,-0.987,-0.178
"RBGinsburg",1997,"RBGinsburg-1997",109,-0.975046283638396,-0.429393762667617,-1.57323968312644,-1.0256565921277,-0.504364785817835,-1.57282823725292,-0.773,0.229,-0.771,-1.235,-0.345
"RBGinsburg",1998,"RBGinsburg-1998",109,-1.16318056190181,-0.507564018715715,-1.79101406481945,-1.24841311945585,-0.695635680980888,-1.84536550872969,-0.924,0.232,-0.917,-1.397,-0.482
"RBGinsburg",1999,"RBGinsburg-1999",109,-1.76882797154787,-1.07848260097303,-2.62151162824669,-1.68043018526763,-1.09513336507487,-2.30507951476278,-1.323,0.246,-1.315,-1.832,-0.858
"RBGinsburg",2000,"RBGinsburg-2000",109,-2.04307938521772,-1.36118126455837,-2.85103780738917,-1.96936169323041,-1.37956739500388,-2.57233918658378,-1.542,0.269,-1.534,-2.094,-1.046
"RBGinsburg",2001,"RBGinsburg-2001",109,-2.18374697333804,-1.53359131692321,-2.89513772563006,-2.15920320648209,-1.502238354183,-2.88639542472402,-1.649,0.283,-1.643,-2.225,-1.114
"RBGinsburg",2002,"RBGinsburg-2002",109,-2.27405363573744,-1.58476805158451,-2.98908757682858,-2.27263998618489,-1.60919168939019,-2.99039813382546,-1.706,0.298,-1.698,-2.302,-1.144
"RBGinsburg",2003,"RBGinsburg-2003",109,-2.34955611381591,-1.68511194596992,-3.08164253851889,-2.36328290849396,-1.65448303499796,-3.114256774317,-1.774,0.295,-1.765,-2.372,-1.225
"RBGinsburg",2004,"RBGinsburg-2004",109,-2.34041468269592,-1.67181767478708,-3.06005522888748,-2.35068158750955,-1.65707216362438,-3.12819703812783,-1.719,0.297,-1.711,-2.324,-1.156
"RBGinsburg",2005,"RBGinsburg-2005",109,-2.29899229982807,-1.63888881734147,-3.03675943829749,-2.29922593618474,-1.57045153706629,-3.04987344622234,-1.616,0.303,-1.609,-2.235,-1.043
"RBGinsburg",2006,"RBGinsburg-2006",109,-2.35825792447983,-1.69310551017915,-3.08595816962998,-2.38746744106039,-1.67640304388598,-3.12095746581196,-1.709,0.294,-1.702,-2.305,-1.154
"RBGinsburg",2007,"RBGinsburg-2007",109,-2.36420655737776,-1.66701772621036,-3.10414773687597,-2.40022875768966,-1.68504860540838,-3.19102132800428,-1.686,0.3,-1.68,-2.286,-1.111
"RBGinsburg",2008,"RBGinsburg-2008",109,-2.41842728075959,-1.71120550528114,-3.18029759528708,-2.4737868449423,-1.72096327787266,-3.26356001197296,-1.722,0.293,-1.71,-2.313,-1.174
"RBGinsburg",2009,"RBGinsburg-2009",109,-2.43389042258014,-1.65044909162212,-3.23443404129294,-2.49181316760777,-1.70849639816549,-3.31173712301239,-1.658,0.318,-1.648,-2.292,-1.063
"RBGinsburg",2010,"RBGinsburg-2010",109,-2.85248174941783,-2.00958420543416,-3.92840748586682,-2.8199665504771,-2.00946787369466,-3.65775994421134,-2.054,0.336,-2.044,-2.73,-1.419
"RBGinsburg",2011,"RBGinsburg-2011",109,-3.08735629501514,-2.17992062496121,-4.21277058890543,-3.0528983622682,-2.18323889871347,-3.9436470279041,-2.318,0.352,-2.304,-3.045,-1.658
"RBGinsburg",2012,"RBGinsburg-2012",109,-3.1966870190093,-2.30285548597854,-4.35091436016553,-3.16992884260892,-2.31212056236962,-4.12455413227559,-2.396,0.385,-2.382,-3.187,-1.683
"RBGinsburg",2013,"RBGinsburg-2013",109,-3.21662883160503,-2.23593391215058,-4.37175721754979,-3.19195208741631,-2.28489657619581,-4.26182300656657,-2.365,0.423,-2.344,-3.254,-1.59
"RBGinsburg",2014,"RBGinsburg-2014",109,-3.27767969644839,-2.25565704007485,-4.46124180784606,-3.27987132072888,-2.26045377355777,-4.39958528539853,-2.419,0.461,-2.395,-3.393,-1.588
"RBGinsburg",2015,"RBGinsburg-2015",109,-3.32816632796889,-2.20314025037508,-4.67011487239179,-3.33719211173541,-2.26699563764349,-4.58545632611791,-2.494,0.508,-2.471,-3.561,-1.563
"RHJackson",1941,"RHJackson-1941",84,0.39198877159219,0.923144416038371,-0.104071900471659,0.321975481281677,0.868136553108988,-0.207288674135593,0.216,0.219,0.212,-0.202,0.663
"RHJackson",1942,"RHJackson-1942",84,0.373961749414231,0.838631505333742,-0.0835310392147772,0.343887240782528,0.816969402556413,-0.120375149778886,0.271,0.192,0.268,-0.095,0.654
"RHJackson",1943,"RHJackson-1943",84,0.248899584448505,0.66992735162266,-0.183275159169166,0.23484223909478,0.660789103834752,-0.17874480554565,0.14,0.181,0.141,-0.211,0.501
"RHJackson",1944,"RHJackson-1944",84,0.278612342177494,0.784633156674151,-0.203215662407204,0.406763670657627,0.835358821619883,-0.0246093120896889,0.193,0.174,0.193,-0.139,0.535
"RHJackson",1946,"RHJackson-1946",84,1.40610506733581,2.14970287120578,0.743076769480909,1.0817726647064,1.55140713643129,0.593412217453607,1.057,0.225,1.05,0.633,1.512
"RHJackson",1947,"RHJackson-1947",84,1.55539927473147,2.15814423657849,1.00199634844892,1.40124427680696,1.92349484352686,0.910667471894347,1.204,0.228,1.197,0.78,1.668
"RHJackson",1948,"RHJackson-1948",84,1.64005975996186,2.23548877413453,1.11921850866722,1.58252283911363,2.14372752033343,1.075556816016,1.275,0.227,1.269,0.845,1.731
"RHJackson",1949,"RHJackson-1949",84,1.34739089184538,1.976868471253,0.746146263835992,1.30179638477722,1.90864109140364,0.707404371063106,0.828,0.261,0.815,0.348,1.365
"RHJackson",1950,"RHJackson-1950",84,1.29744554345834,1.87659003761404,0.756089863357687,1.24235746783614,1.83801021835529,0.674128186928796,0.776,0.224,0.769,0.352,1.236
"RHJackson",1951,"RHJackson-1951",84,1.3044593507627,1.89829602175408,0.766104750910811,1.2519358748073,1.85531662533528,0.706520881521879,0.717,0.211,0.712,0.317,1.145
"RHJackson",1952,"RHJackson-1952",84,1.45420485506266,2.09173814472169,0.896223672399645,1.4392852554493,2.03748197208528,0.876320560252352,0.91,0.222,0.901,0.49,1.367
"RHJackson",1953,"RHJackson-1953",84,1.42820964395845,2.16045190040459,0.754510450455753,1.40185357660307,2.15978477655207,0.693732643637272,0.859,0.274,0.847,0.362,1.422
"SAAlito",2005,"SAAlito-2005",112,1.76646423877339,2.28071584602066,1.26767614961568,1.74385852180399,2.24595266643783,1.22742115079896,1.401,0.356,1.387,0.736,2.131
"SAAlito",2006,"SAAlito-2006",112,1.89669455351895,2.51419973141475,1.31719146625408,1.88579205501015,2.49894488610616,1.30771200922506,1.43,0.295,1.419,0.883,2.036
"SAAlito",2007,"SAAlito-2007",112,2.0477845856818,2.73201170670595,1.41491450150798,2.05024970443363,2.68789113290849,1.40882612188732,1.524,0.292,1.515,0.973,2.121
"SAAlito",2008,"SAAlito-2008",112,2.2959784430642,3.05272891669553,1.65427581174243,2.3047851606202,3.01088766699305,1.64375088623011,1.781,0.288,1.773,1.234,2.371
"SAAlito",2009,"SAAlito-2009",112,2.34766071715757,3.12409880630758,1.68921779711403,2.36383942057674,3.14894412467541,1.66230236929656,1.799,0.307,1.792,1.211,2.414
"SAAlito",2010,"SAAlito-2010",112,2.44478179419724,3.20434595963724,1.76760284176053,2.48107859731818,3.25910528860364,1.80260164297749,1.925,0.316,1.92,1.321,2.553
"SAAlito",2011,"SAAlito-2011",112,2.44931979347161,3.24934084039891,1.76744270586503,2.484909925514,3.29529404460786,1.74747147506749,1.926,0.318,1.924,1.328,2.571
"SAAlito",2012,"SAAlito-2012",112,2.41424430958593,3.22688146166601,1.73038411164914,2.42756137473811,3.25188932947062,1.6683412771013,1.886,0.321,1.876,1.285,2.533
"SAAlito",2013,"SAAlito-2013",112,2.30657056617699,3.17518715132243,1.55245785520036,2.29294024850124,3.16928483794395,1.50963190541957,1.775,0.329,1.764,1.156,2.43
"SAAlito",2014,"SAAlito-2014",112,2.09707946927685,3.01485131460604,1.30468779095637,2.0628878339347,3.00883760577054,1.24642398641711,1.528,0.325,1.513,0.934,2.212
"SAAlito",2015,"SAAlito-2015",112,1.88705528871991,2.99266755253069,0.910350140857266,1.85393416297336,2.97502610819975,0.905501712016361,1.289,0.382,1.265,0.599,2.099
"SDOConnor",1981,"SDOConnor-1981",104,2.25002558781773,2.91468993922598,1.59986368238497,2.17815021356664,2.87175731762166,1.55962897826366,1.564,0.256,1.554,1.082,2.091
"SDOConnor",1982,"SDOConnor-1982",104,2.39407734676942,3.00125817328667,1.83599420325938,2.35074940750926,3.01373957898757,1.75898043450271,1.72,0.244,1.711,1.264,2.219
"SDOConnor",1983,"SDOConnor-1983",104,2.395742992965,3.00903706317931,1.84658581233156,2.35168788975554,2.94368612942229,1.8104018356314,1.686,0.24,1.681,1.235,2.174
"SDOConnor",1984,"SDOConnor-1984",104,2.27194747303826,2.89310692041761,1.70122729945805,2.19669130277142,2.78106086536898,1.65313684656215,1.498,0.229,1.491,1.068,1.963
"SDOConnor",1985,"SDOConnor-1985",104,2.1271970883817,2.69789179181558,1.5853940125949,2.02181543689719,2.605733188702,1.48255910897192,1.283,0.214,1.277,0.883,1.726
"SDOConnor",1986,"SDOConnor-1986",104,2.14751403358784,2.69310347218897,1.62923089760325,2.08376912275413,2.67015858836751,1.56398242432239,1.381,0.208,1.374,0.993,1.806
"SDOConnor",1987,"SDOConnor-1987",104,2.21049776772582,2.79741617665215,1.69833091572189,2.18262371118263,2.75349680320995,1.61282612991077,1.566,0.233,1.561,1.12,2.029
"SDOConnor",1988,"SDOConnor-1988",104,2.17586143765208,2.77412452668338,1.64436209246718,2.12366340681643,2.69064205163283,1.61250722179376,1.502,0.23,1.499,1.062,1.959
"SDOConnor",1989,"SDOConnor-1989",104,2.13617586710792,2.77747247389311,1.59407528422007,2.06630784920475,2.63537575165118,1.55224712027262,1.516,0.221,1.509,1.106,1.966
"SDOConnor",1990,"SDOConnor-1990",104,1.69701060551971,2.43059495920724,1.03239578872531,1.64946672414721,2.17748466539102,1.15936511678265,1.121,0.213,1.111,0.721,1.56
"SDOConnor",1991,"SDOConnor-1991",104,1.18664387508104,1.75645126006753,0.628007012790326,1.20629137087885,1.74641264777779,0.693198428045279,0.689,0.198,0.686,0.305,1.09
"SDOConnor",1992,"SDOConnor-1992",104,1.2668198450481,1.82151538879847,0.754239103299205,1.27288430570057,1.82065013123058,0.760312360968571,0.853,0.208,0.85,0.458,1.281
"SDOConnor",1993,"SDOConnor-1993",104,1.32666540196242,1.86299374300004,0.856567775220749,1.36102502296377,1.93044936366841,0.837528476347228,1.009,0.219,1.006,0.585,1.438
"SDOConnor",1994,"SDOConnor-1994",104,1.21360708396037,1.72713998102059,0.729766089173132,1.19787771986113,1.76817490218074,0.665860881895426,0.824,0.212,0.823,0.414,1.253
"SDOConnor",1995,"SDOConnor-1995",104,1.21790937181634,1.74173686895566,0.722321131442698,1.21203375898923,1.79067634504942,0.694057490596375,0.837,0.22,0.837,0.421,1.273
"SDOConnor",1996,"SDOConnor-1996",104,1.29469852801707,1.81981092989935,0.797906812993148,1.30393030551325,1.85269116305546,0.806027571805439,0.977,0.225,0.974,0.556,1.431
"SDOConnor",1997,"SDOConnor-1997",104,1.32740443865607,1.84628513640261,0.82669629921745,1.36640921757042,1.89942571264289,0.854979887458642,1.076,0.232,1.072,0.633,1.545
"SDOConnor",1998,"SDOConnor-1998",104,1.24288983315299,1.75748961350352,0.750094136733267,1.26401641908116,1.81610233614506,0.729706548344901,0.965,0.225,0.964,0.526,1.409
"SDOConnor",1999,"SDOConnor-1999",104,1.09557644995844,1.64166850220768,0.592908250564171,1.10693614428996,1.61472851000439,0.609049430464385,0.872,0.217,0.867,0.464,1.311
"SDOConnor",2000,"SDOConnor-2000",104,0.787973510482492,1.30859044582277,0.307122005833005,0.778911386778925,1.27666468699479,0.280609638679587,0.587,0.199,0.583,0.203,0.987
"SDOConnor",2001,"SDOConnor-2001",104,0.527799425148529,1.01129115169063,0.0286928253077034,0.500527823350082,1.01567716564706,-0.00291688144339793,0.361,0.202,0.358,-0.023,0.769
"SDOConnor",2002,"SDOConnor-2002",104,0.39606557625468,0.898654086857073,-0.0892020972162873,0.359399908871964,0.885215115745835,-0.164198775398014,0.252,0.215,0.247,-0.159,0.689
"SDOConnor",2003,"SDOConnor-2003",104,0.315792797563711,0.806313307152862,-0.153208320722634,0.282604922508579,0.778584479576972,-0.233319556453005,0.194,0.206,0.193,-0.207,0.613
"SDOConnor",2004,"SDOConnor-2004",104,0.242360013102151,0.776758250652719,-0.297962653803869,0.203804157238498,0.753770701776698,-0.369864852566596,0.116,0.231,0.112,-0.335,0.571
"SDOConnor",2005,"SDOConnor-2005",104,0.221213490657703,0.976834548336578,-0.515534835667252,0.163577511798295,0.952667264865601,-0.606192380167251,0.072,0.352,0.073,-0.614,0.758
"SFReed",1937,"SFReed-1937",79,-1.4281443116881,-0.669199132937092,-2.21167892604495,-1.27216541039403,-0.519696530220908,-2.03550739822224,-1.058,0.345,-1.051,-1.758,-0.407
"SFReed",1938,"SFReed-1938",79,-1.52744531923983,-0.898683464432795,-2.22992458698172,-1.36993560098219,-0.767378168433616,-1.95726209347996,-1.149,0.258,-1.141,-1.679,-0.672
"SFReed",1939,"SFReed-1939",79,-1.47121140646565,-0.867874654162633,-2.1681853876933,-1.26091775722451,-0.769063620229149,-1.81730771685802,-1.071,0.235,-1.067,-1.542,-0.628
"SFReed",1940,"SFReed-1940",79,-1.14416746438117,-0.447701435083498,-1.92895853159566,-0.894682788003098,-0.439688920110808,-1.37056201098468,-0.739,0.206,-0.736,-1.152,-0.348
"SFReed",1941,"SFReed-1941",79,-0.229072883060515,0.341405542118231,-0.88352056687114,-0.386581416108441,0.0568380537730614,-0.834549424508419,-0.277,0.186,-0.277,-0.643,0.088
"SFReed",1942,"SFReed-1942",79,0.106691947165914,0.570750487451268,-0.321642971409129,0.0266982743692127,0.452299285294586,-0.393256453830462,0.128,0.177,0.128,-0.216,0.473
"SFReed",1943,"SFReed-1943",79,0.0896272738210302,0.502372787714213,-0.294491831832655,0.0581615792719043,0.478983314953367,-0.36415180018805,0.145,0.174,0.144,-0.194,0.489
"SFReed",1944,"SFReed-1944",79,-0.0648471306944146,0.343495442317809,-0.467014529542166,-0.143951479087899,0.267936603672783,-0.541752675847306,-0.085,0.161,-0.085,-0.396,0.236
"SFReed",1945,"SFReed-1945",79,0.0778433467601989,0.523856203673265,-0.372044533500922,0.0379550945288803,0.504942035195606,-0.392786539272571,0.073,0.193,0.07,-0.299,0.45
"SFReed",1946,"SFReed-1946",79,0.353638847335891,0.814110475540164,-0.115603894321699,0.332810157693844,0.742719671164899,-0.0842423841374192,0.291,0.172,0.289,-0.041,0.632
"SFReed",1947,"SFReed-1947",79,0.694119206813423,1.20233904852324,0.245660198621854,0.681668025467717,1.15764446513436,0.240521857959002,0.536,0.179,0.534,0.191,0.895
"SFReed",1948,"SFReed-1948",79,0.927050299321123,1.44823794148202,0.413130608845029,0.951723293398491,1.42813679044034,0.501710366577559,0.711,0.191,0.705,0.351,1.101
"SFReed",1949,"SFReed-1949",79,1.45066866456162,2.22290857841025,0.779427117198118,1.36007681178232,1.94218419602774,0.82344543728552,1.147,0.247,1.142,0.676,1.637
"SFReed",1950,"SFReed-1950",79,1.62919015194291,2.32879916924499,0.983021596345728,1.56757839922258,2.15304711000249,1.00900741950203,1.251,0.254,1.248,0.775,1.766
"SFReed",1951,"SFReed-1951",79,1.76405868994576,2.42641393607475,1.15048517721228,1.72980964007993,2.34024414914589,1.15684703438524,1.309,0.251,1.304,0.842,1.821
"SFReed",1952,"SFReed-1952",79,1.9119967116373,2.54054358519024,1.3462030801329,1.90520221068751,2.5436657574141,1.32693262212239,1.384,0.249,1.375,0.925,1.903
"SFReed",1953,"SFReed-1953",79,1.99370374796349,2.70056465782489,1.39120918669868,2.0042522588858,2.65858859289914,1.37092514784584,1.53,0.262,1.522,1.037,2.073
"SFReed",1954,"SFReed-1954",79,1.98226404894465,2.68193558731508,1.33561293595306,1.98514079950868,2.65417993108434,1.32852932212326,1.519,0.258,1.509,1.034,2.047
"SFReed",1955,"SFReed-1955",79,1.66467542254274,2.40540191310298,0.953400773990622,1.67221939169751,2.36474465100473,1.00441840331719,1.079,0.252,1.064,0.619,1.603
"SFReed",1956,"SFReed-1956",79,1.48160099194896,2.34817548605685,0.610359841053805,1.47309438446507,2.34334860582891,0.713365287879254,0.845,0.302,0.835,0.272,1.461
"SGBreyer",1994,"SGBreyer-1994",110,-0.464970906688796,0.0793676868193546,-1.0327185156895,-0.42206551531311,0.131017347977231,-0.991689205000754,-0.308,0.222,-0.303,-0.759,0.116
"SGBreyer",1995,"SGBreyer-1995",110,-0.625339704145794,-0.12333460941274,-1.15417762725989,-0.605716992373108,-0.0918288658637011,-1.14982670310623,-0.455,0.212,-0.451,-0.882,-0.038
"SGBreyer",1996,"SGBreyer-1996",110,-0.840404316809953,-0.357518721887658,-1.36102617602314,-0.855374147358521,-0.357375710939812,-1.38331138153044,-0.711,0.214,-0.706,-1.142,-0.299
"SGBreyer",1997,"SGBreyer-1997",110,-0.924333668884552,-0.452095288313242,-1.4232466200232,-0.961376696699128,-0.452930775897736,-1.49371365201208,-0.774,0.224,-0.77,-1.224,-0.333
"SGBreyer",1998,"SGBreyer-1998",110,-0.954080982815001,-0.450770291002806,-1.47053161699976,-0.987827248220762,-0.494764442753081,-1.51070227307657,-0.75,0.218,-0.746,-1.184,-0.334
"SGBreyer",1999,"SGBreyer-1999",110,-1.06465395954452,-0.504253189388446,-1.65145578075132,-1.11039980327601,-0.596278096627087,-1.66123065599975,-0.796,0.221,-0.792,-1.245,-0.371
"SGBreyer",2000,"SGBreyer-2000",110,-1.62533786333775,-1.05139898719618,-2.35633768702511,-1.55254080525171,-1.03654962198052,-2.12587347437468,-1.247,0.24,-1.243,-1.73,-0.79
"SGBreyer",2001,"SGBreyer-2001",110,-1.69983629714751,-1.11920683517519,-2.36462275506621,-1.68513451779908,-1.11222942786431,-2.28451754330959,-1.32,0.254,-1.317,-1.826,-0.831
"SGBreyer",2002,"SGBreyer-2002",110,-1.71592080797152,-1.12136338702862,-2.35299697678049,-1.71956001393741,-1.08623033829936,-2.39229703153071,-1.316,0.265,-1.313,-1.849,-0.807
"SGBreyer",2003,"SGBreyer-2003",110,-1.68000448719127,-1.10956763413876,-2.3019013553721,-1.69206307221219,-1.12554281242946,-2.32956792877384,-1.236,0.259,-1.228,-1.764,-0.751
"SGBreyer",2004,"SGBreyer-2004",110,-1.61694859673419,-1.03496265295476,-2.2473462123635,-1.59144772934401,-1.00562598983039,-2.22691797240683,-1.091,0.256,-1.084,-1.608,-0.61
"SGBreyer",2005,"SGBreyer-2005",110,-1.71982195015343,-1.16347990141781,-2.34667495864387,-1.71625854394921,-1.10075511021494,-2.35648152539511,-1.267,0.262,-1.262,-1.789,-0.769
"SGBreyer",2006,"SGBreyer-2006",110,-1.79997009541414,-1.25159244662,-2.42101109687967,-1.82486964784365,-1.21715220276211,-2.4939689179275,-1.38,0.261,-1.376,-1.91,-0.892
"SGBreyer",2007,"SGBreyer-2007",110,-1.74724943706004,-1.16402525669546,-2.35811956817517,-1.76924618903794,-1.15897633383268,-2.42668549654008,-1.284,0.266,-1.279,-1.812,-0.777
"SGBreyer",2008,"SGBreyer-2008",110,-1.70679067488179,-1.13793659522016,-2.25792152356603,-1.69494998660019,-1.09620430778307,-2.34046756071455,-1.181,0.246,-1.175,-1.682,-0.724
"SGBreyer",2009,"SGBreyer-2009",110,-1.78703691233263,-1.21766841513038,-2.41017986470242,-1.80533068678226,-1.20660130430319,-2.47025445414245,-1.312,0.264,-1.306,-1.85,-0.817
"SGBreyer",2010,"SGBreyer-2010",110,-1.84637526280836,-1.26610215216527,-2.51700122558865,-1.87413239233997,-1.25207420107511,-2.51700843881189,-1.376,0.27,-1.367,-1.931,-0.864
"SGBreyer",2011,"SGBreyer-2011",110,-1.86337735715321,-1.29080976660202,-2.52161584264977,-1.88668358314545,-1.26049683737844,-2.5463024472112,-1.371,0.274,-1.367,-1.929,-0.855
"SGBreyer",2012,"SGBreyer-2012",110,-1.90395961775161,-1.27692742278525,-2.61060581115974,-1.92344726049815,-1.29404970067203,-2.64685186030029,-1.359,0.281,-1.351,-1.927,-0.831
"SGBreyer",2013,"SGBreyer-2013",110,-1.96269805464935,-1.2614306121469,-2.72629600301365,-2.01500697246459,-1.29154383702128,-2.79329641887132,-1.43,0.302,-1.425,-2.051,-0.864
"SGBreyer",2014,"SGBreyer-2014",110,-2.073493079581,-1.30938200691523,-2.91663930629446,-2.1257977064943,-1.33966808662123,-2.96157692459044,-1.528,0.32,-1.514,-2.186,-0.934
"SGBreyer",2015,"SGBreyer-2015",110,-2.02341547632235,-1.15523254924246,-2.94886574816189,-2.06187763385794,-1.16011256891138,-3.04869885293681,-1.415,0.381,-1.401,-2.2,-0.716
"SMinton",1949,"SMinton-1949",89,1.89746918512136,2.65281396479947,1.11753212561919,1.84057266781067,2.61996597042395,1.08827723189546,1.304,0.319,1.289,0.719,1.957
"SMinton",1950,"SMinton-1950",89,1.98435820589397,2.73942457080103,1.32472929337324,1.97064455333198,2.64635592986641,1.31018830139103,1.422,0.283,1.411,0.9,2.007
"SMinton",1951,"SMinton-1951",89,1.98529851900157,2.69814293149608,1.38159648374193,1.98515087566741,2.62284012277284,1.32443509416049,1.485,0.259,1.479,0.99,2.02
"SMinton",1952,"SMinton-1952",89,1.85827442047497,2.53966440431025,1.27460388747297,1.82369188974301,2.4430637070864,1.24118723345262,1.285,0.236,1.278,0.846,1.77
"SMinton",1953,"SMinton-1953",89,1.51445879480408,2.13926640124127,0.902186085814842,1.49743211458595,2.1282663454768,0.906053451213789,0.894,0.234,0.887,0.455,1.379
"SMinton",1954,"SMinton-1954",89,1.43599029121517,2.11133461572776,0.825340681495343,1.40501476714496,2.05059805225655,0.774841296395512,0.886,0.23,0.876,0.456,1.354
"SMinton",1955,"SMinton-1955",89,1.38000885743766,2.11679734700961,0.718015896914979,1.3790596860093,2.10995628943079,0.749359821889025,0.873,0.243,0.865,0.425,1.379
